Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
HDD,,Toshiba,MK1237GSX 120GB,999,17.3,413,https://hdd.userbenchmark.com/SpeedTest/4749/TOSHIBA-MK1237GSX
HDD,,Seagate,ST340016A 40GB,1000,17.3,206,https://hdd.userbenchmark.com/SpeedTest/2501/ST340016A
HDD,,Seagate,ST360021A 60GB,1001,17.2,67,https://hdd.userbenchmark.com/SpeedTest/10830/ST360021A
HDD,,Seagate,ST9160821AS 160GB,1002,17.1,1382,https://hdd.userbenchmark.com/SpeedTest/1006/ST9160821AS
HDD,,Hitachi,HTS541612J9SA00 120GB,1003,16.8,1145,https://hdd.userbenchmark.com/SpeedTest/1249/Hitachi-HTS541612J9SA00
HDD,,Toshiba,MK2035GSS 200GB,1004,16.6,566,https://hdd.userbenchmark.com/SpeedTest/5833/TOSHIBA-MK2035GSS
HDD,,Hitachi,HTS541010G9SA00 100GB,1005,16.5,228,https://hdd.userbenchmark.com/SpeedTest/5274/HTS541010G9SA00
HDD,,Seagate,ST9100824AS 100GB,1006,16.5,129,https://hdd.userbenchmark.com/SpeedTest/2949/ST9100824AS
HDD,,Seagate,ST340015A 40GB,1007,16.4,121,https://hdd.userbenchmark.com/SpeedTest/4591/ST340015A
HDD,,Fujitsu,MHV2100BH 100GB,1008,16.4,139,https://hdd.userbenchmark.com/SpeedTest/1474/FUJITSU-MHV2100BH
HDD,,Seagate,ST98823AS 80GB,1009,16.3,332,https://hdd.userbenchmark.com/SpeedTest/5717/ST98823AS
HDD,,Fujitsu,MHV2080BH PL 80GB,1010,16,277,https://hdd.userbenchmark.com/SpeedTest/5000/FUJITSU-MHV2080BH-PL
HDD,,Toshiba,MK1234GSX 120GB,1011,15.3,422,https://hdd.userbenchmark.com/SpeedTest/1726/TOSHIBA-MK1234GSX
HDD,,Maxtor,4G120J6 123GB,1012,14.9,6,https://hdd.userbenchmark.com/SpeedTest/4566/Maxtor-4G120J6
HDD,,Toshiba,MK8034GSX 80GB,1013,14.3,204,https://hdd.userbenchmark.com/SpeedTest/4167/TOSHIBA-MK8034GSX
HDD,,Toshiba,MK8032GSX 80GB,1014,13.3,190,https://hdd.userbenchmark.com/SpeedTest/4083/TOSHIBA-MK8032GSX
HDD,,Seagate,ST960821A 60GB,1015,11.5,9,https://hdd.userbenchmark.com/SpeedTest/2864/ST960821A
